date,sku,store,value
2024-06-19,SKU003,CHI,357.26
2024-06-19,SKU004,NYC,306.26
2024-06-19,SKU004,LA,184.67
2024-06-19,SKU004,CHI,222.68
2024-06-19,SKU005,NYC,472.20
2024-06-19,SKU005,LA,406.47
2024-06-19,SKU005,CHI,334.17
2024-06-20,SKU001,NYC,464.95
2024-06-20,SKU001,LA,390.02
2024-06-20,SKU001,CHI,325.89
2024-06-20,SKU002,NYC,304.60
2024-06-20,SKU002,LA,243.19
2024-06-20,SKU002,CHI,210.22
2024-06-20,SKU003,NYC,583.36
2024-06-20,SKU003,LA,481.25
2024-06-20,SKU003,CHI,406.53
2024-06-20,SKU004,NYC,366.64
2024-06-20,SKU004,LA,226.52
2024-06-20,SKU004,CHI,227.08
2024-06-20,SKU005,NYC,575.39
2024-06-20,SKU005,LA,562.72
2024-06-20,SKU005,CHI,375.75
2024-06-21,SKU001,NYC,491.33
2024-06-21,SKU001,LA,377.54
2024-06-21,SKU001,CHI,283.16
2024-06-21,SKU002,NYC,284.52
2024-06-21,SKU002,LA,234.91
2024-06-21,SKU002,CHI,207.31
2024-06-21,SKU003,NYC,565.33
2024-06-21,SKU003,LA,475.13
2024-06-21,SKU003,CHI,411.24
2024-06-21,SKU004,NYC,394.20
2024-06-21,SKU004,LA,300.74
2024-06-21,SKU004,CHI,222.10
2024-06-21,SKU005,NYC,563.74
2024-06-21,SKU005,LA,497.15
2024-06-21,SKU005,CHI,423.51
2024-06-22,SKU001,NYC,690.44
2024-06-22,SKU001,LA,503.48
2024-06-22,SKU001,CHI,367.36
2024-06-22,SKU002,NYC,319.82
2024-06-22,SKU002,LA,272.80
2024-06-22,SKU002,CHI,297.76
2024-06-22,SKU003,NYC,885.98
2024-06-22,SKU003,LA,731.23
2024-06-22,SKU003,CHI,536.62
2024-06-22,SKU004,NYC,435.09
2024-06-22,SKU004,LA,381.00
2024-06-22,SKU004,CHI,315.73
2024-06-22,SKU005,NYC,752.88
2024-06-22,SKU005,LA,627.47
2024-06-22,SKU005,CHI,541.10
2024-06-23,SKU001,NYC,605.96
2024-06-23,SKU001,LA,519.62
2024-06-23,SKU001,CHI,413.79
2024-06-23,SKU002,NYC,410.99
2024-06-23,SKU002,LA,311.90
2024-06-23,SKU002,CHI,294.09
2024-06-23,SKU003,NYC,749.22
2024-06-23,SKU003,LA,639.36
2024-06-23,SKU003,CHI,548.66
2024-06-23,SKU004,NYC,476.28
2024-06-23,SKU004,LA,432.08
2024-06-23,SKU004,CHI,327.55
2024-06-23,SKU005,NYC,677.74
2024-06-23,SKU005,LA,705.74
2024-06-23,SKU005,CHI,478.52
2024-06-24,SKU001,NYC,419.37
2024-06-24,SKU001,LA,290.95
2024-06-24,SKU001,CHI,277.95
2024-06-24,SKU002,NYC,249.92
2024-06-24,SKU002,LA,258.17
2024-06-24,SKU002,CHI,141.21
2024-06-24,SKU003,NYC,538.19
2024-06-24,SKU003,LA,405.58
2024-06-24,SKU003,CHI,350.75
2024-06-24,SKU004,NYC,257.12
2024-06-24,SKU004,LA,248.86
2024-06-24,SKU004,CHI,213.22
2024-06-24,SKU005,NYC,463.24
2024-06-24,SKU005,LA,389.23
2024-06-24,SKU005,CHI,388.42
2024-06-25,SKU001,NYC,336.61
2024-06-25,SKU001,LA,291.08
2024-06-25,SKU001,CHI,223.94
2024-06-25,SKU002,NYC,288.99
2024-06-25,SKU002,LA,219.51
2024-06-25,SKU002,CHI,186.01
2024-06-25,SKU003,NYC,500.47
2024-06-25,SKU003,LA,463.79
2024-06-25,SKU003,CHI,349.40
2024-06-25,SKU004,NYC,319.66
2024-06-25,SKU004,LA,226.29
2024-06-25,SKU004,CHI,185.91
2024-06-25,SKU005,NYC,646.25
2024-06-25,SKU005,LA,452.93
2024-06-25,SKU005,CHI,351.92
2024-06-26,SKU001,NYC,444.65
2024-06-26,SKU001,LA,265.92
2024-06-26,SKU001,CHI,270.37
2024-06-26,SKU002,NYC,239.62
2024-06-26,SKU002,LA,227.54
2024-06-26,SKU002,CHI,157.22
2024-06-26,SKU003,NYC,576.89
2024-06-26,SKU003,LA,429.77
2024-06-26,SKU003,CHI,279.38
2024-06-26,SKU004,NYC,318.51
2024-06-26,SKU004,LA,259.43
2024-06-26,SKU004,CHI,201.95
2024-06-26,SKU005,NYC,575.45
2024-06-26,SKU005,LA,488.04
2024-06-26,SKU005,CHI,349.72
2024-06-27,SKU001,NYC,497.32
2024-06-27,SKU001,LA,442.76
2024-06-27,SKU001,CHI,277.43
2024-06-27,SKU002,NYC,271.26
2024-06-27,SKU002,LA,271.15
2024-06-27,SKU002,CHI,166.08
2024-06-27,SKU003,NYC,689.42
2024-06-27,SKU003,LA,518.42
2024-06-27,SKU003,CHI,421.19
2024-06-27,SKU004,NYC,337.08
2024-06-27,SKU004,LA,304.79
2024-06-27,SKU004,CHI,229.68
2024-06-27,SKU005,NYC,612.76
2024-06-27,SKU005,LA,500.63
2024-06-27,SKU005,CHI,497.09
2024-06-28,SKU001,NYC,504.79
2024-06-28,SKU001,LA,348.52
2024-06-28,SKU001,CHI,310.30
2024-06-28,SKU002,NYC,319.65
2024-06-28,SKU002,LA,237.57
2024-06-28,SKU002,CHI,215.41
2024-06-28,SKU003,NYC,608.03
2024-06-28,SKU003,LA,501.74
2024-06-28,SKU003,CHI,467.87
2024-06-28,SKU004,NYC,354.63
2024-06-28,SKU004,LA,306.90
2024-06-28,SKU004,CHI,267.72
2024-06-28,SKU005,NYC,649.64
2024-06-28,SKU005,LA,544.50
2024-06-28,SKU005,CHI,313.45
2024-06-29,SKU001,NYC,626.12
2024-06-29,SKU001,LA,482.11
2024-06-29,SKU001,CHI,304.60
2024-06-29,SKU002,NYC,368.01
2024-06-29,SKU002,LA,349.18
2024-06-29,SKU002,CHI,252.14
2024-06-29,SKU003,NYC,840.88
2024-06-29,SKU003,LA,642.51
2024-06-29,SKU003,CHI,543.00
2024-06-29,SKU004,NYC,442.74
2024-06-29,SKU004,LA,439.57
2024-06-29,SKU004,CHI,339.91
2024-06-29,SKU005,NYC,826.18
2024-06-29,SKU005,LA,704.72
2024-06-29,SKU005,CHI,450.15
2024-06-30,SKU001,NYC,616.18
2024-06-30,SKU001,LA,489.23
2024-06-30,SKU001,CHI,372.77
2024-06-30,SKU002,NYC,423.84
2024-06-30,SKU002,LA,320.34
2024-06-30,SKU002,CHI,316.42
2024-06-30,SKU003,NYC,832.05
2024-06-30,SKU003,LA,694.40
2024-06-30,SKU003,CHI,483.26
2024-06-30,SKU004,NYC,514.26
2024-06-30,SKU004,LA,389.39
2024-06-30,SKU004,CHI,322.27
2024-06-30,SKU005,NYC,824.97
2024-06-30,SKU005,LA,712.26
2024-06-30,SKU005,CHI,549.22
2024-07-01,SKU001,NYC,440.37
2024-07-01,SKU001,LA,371.14
2024-07-01,SKU001,CHI,275.96
2024-07-01,SKU002,NYC,230.57
2024-07-01,SKU002,LA,213.58
2024-07-01,SKU002,CHI,186.03
2024-07-01,SKU003,NYC,551.04
2024-07-01,SKU003,LA,468.70
2024-07-01,SKU003,CHI,360.08
2024-07-01,SKU004,NYC,344.50
2024-07-01,SKU004,LA,251.44
2024-07-01,SKU004,CHI,193.46
2024-07-01,SKU005,NYC,529.22
2024-07-01,SKU005,LA,443.14
2024-07-01,SKU005,CHI,292.25
2024-07-02,SKU001,NYC,406.07
2024-07-02,SKU001,LA,309.93
2024-07-02,SKU001,CHI,236.02
2024-07-02,SKU002,NYC,234.76
2024-07-02,SKU002,LA,211.28
2024-07-02,SKU002,CHI,129.71
2024-07-02,SKU003,NYC,518.67
2024-07-02,SKU003,LA,489.72
2024-07-02,SKU003,CHI,348.48
2024-07-02,SKU004,NYC,264.08
2024-07-02,SKU004,LA,226.99
2024-07-02,SKU004,CHI,201.17
2024-07-02,SKU005,NYC,442.91
2024-07-02,SKU005,LA,398.19
2024-07-02,SKU005,CHI,349.10
2024-07-03,SKU001,NYC,343.99
2024-07-03,SKU001,LA,324.13
2024-07-03,SKU001,CHI,265.88
2024-07-03,SKU002,NYC,244.15
2024-07-03,SKU002,LA,200.54
2024-07-03,SKU002,CHI,164.15
2024-07-03,SKU003,NYC,519.38
2024-07-03,SKU003,LA,509.86
2024-07-03,SKU003,CHI,331.10
2024-07-03,SKU004,NYC,317.92
2024-07-03,SKU004,LA,236.77
2024-07-03,SKU004,CHI,214.21
2024-07-03,SKU005,NYC,535.86
2024-07-03,SKU005,LA,451.60
2024-07-03,SKU005,CHI,308.65
2024-07-04,SKU001,NYC,631.12
2024-07-04,SKU001,LA,557.96
2024-07-04,SKU001,CHI,462.03
2024-07-04,SKU002,NYC,416.56
2024-07-04,SKU002,LA,279.55
2024-07-04,SKU002,CHI,253.15
2024-07-04,SKU003,NYC,773.28
2024-07-04,SKU003,LA,692.08
2024-07-04,SKU003,CHI,563.36
2024-07-04,SKU004,NYC,470.83
2024-07-04,SKU004,LA,427.51
2024-07-04,SKU004,CHI,274.59
2024-07-04,SKU005,NYC,824.40
2024-07-04,SKU005,LA,543.20
2024-07-04,SKU005,CHI,568.97
2024-07-05,SKU001,NYC,414.16
2024-07-05,SKU001,LA,392.98
2024-07-05,SKU001,CHI,377.87
2024-07-05,SKU002,NYC,331.96
2024-07-05,SKU002,LA,303.23
2024-07-05,SKU002,CHI,177.45
2024-07-05,SKU003,NYC,633.95
2024-07-05,SKU003,LA,550.16
2024-07-05,SKU003,CHI,385.44
2024-07-05,SKU004,NYC,365.12
2024-07-05,SKU004,LA,279.76
2024-07-05,SKU004,CHI,217.42
2024-07-05,SKU005,NYC,581.75
2024-07-05,SKU005,LA,496.42
2024-07-05,SKU005,CHI,372.22
2024-07-06,SKU001,NYC,594.86
2024-07-06,SKU001,LA,592.44
2024-07-06,SKU001,CHI,367.67
2024-07-06,SKU002,NYC,364.46
2024-07-06,SKU002,LA,338.68
2024-07-06,SKU002,CHI,288.76
2024-07-06,SKU003,NYC,1010.46
2024-07-06,SKU003,LA,803.85
2024-07-06,SKU003,CHI,705.32
2024-07-06,SKU004,NYC,510.33
2024-07-06,SKU004,LA,436.62
2024-07-06,SKU004,CHI,309.61
2024-07-06,SKU005,NYC,839.05
2024-07-06,SKU005,LA,700.25
2024-07-06,SKU005,CHI,612.35
2024-07-07,SKU001,NYC,662.16
2024-07-07,SKU001,LA,509.12
2024-07-07,SKU001,CHI,414.50
2024-07-07,SKU002,NYC,359.90
2024-07-07,SKU002,LA,315.64
2024-07-07,SKU002,CHI,253.14
2024-07-07,SKU003,NYC,931.68
2024-07-07,SKU003,LA,723.05
2024-07-07,SKU003,CHI,600.08
2024-07-07,SKU004,NYC,501.84
2024-07-07,SKU004,LA,323.11
2024-07-07,SKU004,CHI,315.32
2024-07-07,SKU005,NYC,962.36
2024-07-07,SKU005,LA,712.66
2024-07-07,SKU005,CHI,539.17
2024-07-08,SKU001,NYC,343.88
2024-07-08,SKU001,LA,407.36
2024-07-08,SKU001,CHI,291.26
2024-07-08,SKU002,NYC,287.31
2024-07-08,SKU002,LA,211.11
2024-07-08,SKU002,CHI,165.81
2024-07-08,SKU003,NYC,498.05
2024-07-08,SKU003,LA,450.48
2024-07-08,SKU003,CHI,336.95
2024-07-08,SKU004,NYC,348.50
2024-07-08,SKU004,LA,299.06
2024-07-08,SKU004,CHI,220.68
2024-07-08,SKU005,NYC,568.90
2024-07-08,SKU005,LA,439.26
2024-07-08,SKU005,CHI,366.18
2024-07-09,SKU001,NYC,363.45
2024-07-09,SKU001,LA,406.70
2024-07-09,SKU001,CHI,275.31
2024-07-09,SKU002,NYC,296.78
2024-07-09,SKU002,LA,184.62
2024-07-09,SKU002,CHI,192.67
2024-07-09,SKU003,NYC,589.51
2024-07-09,SKU003,LA,504.84
2024-07-09,SKU003,CHI,363.66
2024-07-09,SKU004,NYC,374.93
2024-07-09,SKU004,LA,265.04
2024-07-09,SKU004,CHI,204.49
2024-07-09,SKU005,NYC,567.90
2024-07-09,SKU005,LA,423.42
2024-07-09,SKU005,CHI,347.44
2024-07-10,SKU001,NYC,398.08
2024-07-10,SKU001,LA,239.10
2024-07-10,SKU001,CHI,279.07
2024-07-10,SKU002,NYC,292.76
2024-07-10,SKU002,LA,209.28
2024-07-10,SKU002,CHI,194.00
2024-07-10,SKU003,NYC,580.40
2024-07-10,SKU003,LA,510.44
2024-07-10,SKU003,CHI,337.25
2024-07-10,SKU004,NYC,366.94
2024-07-10,SKU004,LA,249.81
2024-07-10,SKU004,CHI,220.22
2024-07-10,SKU005,NYC,531.08
2024-07-10,SKU005,LA,363.68
2024-07-10,SKU005,CHI,334.44
2024-07-11,SKU001,NYC,484.24
2024-07-11,SKU001,LA,357.69
2024-07-11,SKU001,CHI,292.41
2024-07-11,SKU002,NYC,279.93
2024-07-11,SKU002,LA,236.25
2024-07-11,SKU002,CHI,174.13
2024-07-11,SKU003,NYC,566.81
2024-07-11,SKU003,LA,497.82
2024-07-11,SKU003,CHI,459.36
2024-07-11,SKU004,NYC,303.64
2024-07-11,SKU004,LA,303.90
2024-07-11,SKU004,CHI,286.21
2024-07-11,SKU005,NYC,593.55
2024-07-11,SKU005,LA,550.71
2024-07-11,SKU005,CHI,460.38
2024-07-12,SKU001,NYC,454.47
2024-07-12,SKU001,LA,509.58
2024-07-12,SKU001,CHI,296.31
2024-07-12,SKU002,NYC,353.58
2024-07-12,SKU002,LA,272.54
2024-07-12,SKU002,CHI,214.31
2024-07-12,SKU003,NYC,604.24
2024-07-12,SKU003,LA,574.31
2024-07-12,SKU003,CHI,385.20
2024-07-12,SKU004,NYC,378.02
2024-07-12,SKU004,LA,285.43
2024-07-12,SKU004,CHI,268.55
2024-07-12,SKU005,NYC,622.69
2024-07-12,SKU005,LA,549.09
2024-07-12,SKU005,CHI,444.14
2024-07-13,SKU001,NYC,555.55
2024-07-13,SKU001,LA,496.98
2024-07-13,SKU001,CHI,405.74
2024-07-13,SKU002,NYC,366.45
2024-07-13,SKU002,LA,334.02
2024-07-13,SKU002,CHI,282.49
2024-07-13,SKU003,NYC,900.98
2024-07-13,SKU003,LA,777.57
2024-07-13,SKU003,CHI,585.62
2024-07-13,SKU004,NYC,466.53
2024-07-13,SKU004,LA,362.72
2024-07-13,SKU004,CHI,377.15
2024-07-13,SKU005,NYC,696.02
2024-07-13,SKU005,LA,748.35
2024-07-13,SKU005,CHI,594.15
2024-07-14,SKU001,NYC,670.66
2024-07-14,SKU001,LA,629.41
2024-07-14,SKU001,CHI,427.37
2024-07-14,SKU002,NYC,432.42
2024-07-14,SKU002,LA,358.84
2024-07-14,SKU002,CHI,296.59
2024-07-14,SKU003,NYC,784.37
2024-07-14,SKU003,LA,802.03
2024-07-14,SKU003,CHI,548.84
2024-07-14,SKU004,NYC,398.91
2024-07-14,SKU004,LA,439.52
2024-07-14,SKU004,CHI,307.15
2024-07-14,SKU005,NYC,952.53
2024-07-14,SKU005,LA,721.14
2024-07-14,SKU005,CHI,588.48
2024-07-15,SKU001,NYC,384.12
2024-07-15,SKU001,LA,364.14
2024-07-15,SKU001,CHI,277.86
2024-07-15,SKU002,NYC,274.61
2024-07-15,SKU002,LA,225.06
2024-07-15,SKU002,CHI,177.13
2024-07-15,SKU003,NYC,496.24
2024-07-15,SKU003,LA,452.46
2024-07-15,SKU003,CHI,455.49
2024-07-15,SKU004,NYC,357.15
2024-07-15,SKU004,LA,273.30
2024-07-15,SKU004,CHI,179.85
2024-07-15,SKU005,NYC,554.70
2024-07-15,SKU005,LA,459.13
2024-07-15,SKU005,CHI,376.07
2024-07-16,SKU001,NYC,423.04
2024-07-16,SKU001,LA,368.34
2024-07-16,SKU001,CHI,266.46
2024-07-16,SKU002,NYC,250.03
2024-07-16,SKU002,LA,186.20
2024-07-16,SKU002,CHI,165.31
2024-07-16,SKU003,NYC,618.25
2024-07-16,SKU003,LA,563.27
2024-07-16,SKU003,CHI,393.96
2024-07-16,SKU004,NYC,308.58
2024-07-16,SKU004,LA,267.13
2024-07-16,SKU004,CHI,154.65
2024-07-16,SKU005,NYC,471.04
2024-07-16,SKU005,LA,396.44
2024-07-16,SKU005,CHI,323.62
2024-07-17,SKU001,NYC,413.72
2024-07-17,SKU001,LA,356.71
2024-07-17,SKU001,CHI,203.67
2024-07-17,SKU002,NYC,325.18
2024-07-17,SKU002,LA,249.27
2024-07-17,SKU002,CHI,195.66
2024-07-17,SKU003,NYC,511.51
2024-07-17,SKU003,LA,431.13
2024-07-17,SKU003,CHI,390.43
2024-07-17,SKU004,NYC,291.47
2024-07-17,SKU004,LA,294.29
2024-07-17,SKU004,CHI,220.55
2024-07-17,SKU005,NYC,549.92
2024-07-17,SKU005,LA,528.71
2024-07-17,SKU005,CHI,364.80
2024-07-18,SKU001,NYC,457.56
2024-07-18,SKU001,LA,350.57
2024-07-18,SKU001,CHI,288.45
2024-07-18,SKU002,NYC,380.84
2024-07-18,SKU002,LA,276.75
2024-07-18,SKU002,CHI,196.36
2024-07-18,SKU003,NYC,576.46
2024-07-18,SKU003,LA,573.14
2024-07-18,SKU003,CHI,404.26
2024-07-18,SKU004,NYC,339.56
2024-07-18,SKU004,LA,307.23
2024-07-18,SKU004,CHI,240.06
2024-07-18,SKU005,NYC,591.36
2024-07-18,SKU005,LA,559.95
2024-07-18,SKU005,CHI,406.81
2024-07-19,SKU001,NYC,520.70
2024-07-19,SKU001,LA,396.37
2024-07-19,SKU001,CHI,308.77
2024-07-19,SKU002,NYC,341.78
2024-07-19,SKU002,LA,276.46
2024-07-19,SKU002,CHI,223.78
2024-07-19,SKU003,NYC,744.87
2024-07-19,SKU003,LA,591.19
2024-07-19,SKU003,CHI,460.30
2024-07-19,SKU004,NYC,383.58
2024-07-19,SKU004,LA,292.98
2024-07-19,SKU004,CHI,252.20
2024-07-19,SKU005,NYC,758.49
2024-07-19,SKU005,LA,589.76
2024-07-19,SKU005,CHI,416.34
2024-07-20,SKU001,NYC,549.58
2024-07-20,SKU001,LA,510.50
2024-07-20,SKU001,CHI,373.39
2024-07-20,SKU002,NYC,461.49
2024-07-20,SKU002,LA,383.51
2024-07-20,SKU002,CHI,311.95
2024-07-20,SKU003,NYC,831.16
2024-07-20,SKU003,LA,579.62
2024-07-20,SKU003,CHI,508.58
2024-07-20,SKU004,NYC,498.48
2024-07-20,SKU004,LA,448.25
2024-07-20,SKU004,CHI,341.60
2024-07-20,SKU005,NYC,868.45
2024-07-20,SKU005,LA,724.41
2024-07-20,SKU005,CHI,591.66
2024-07-21,SKU001,NYC,748.51
2024-07-21,SKU001,LA,543.34
2024-07-21,SKU001,CHI,418.24
2024-07-21,SKU002,NYC,446.76
2024-07-21,SKU002,LA,298.56
2024-07-21,SKU002,CHI,280.47
2024-07-21,SKU003,NYC,763.51
2024-07-21,SKU003,LA,796.38
2024-07-21,SKU003,CHI,568.30
2024-07-21,SKU004,NYC,509.68
2024-07-21,SKU004,LA,356.23
2024-07-21,SKU004,CHI,399.19
2024-07-21,SKU005,NYC,794.97
2024-07-21,SKU005,LA,746.84
2024-07-21,SKU005,CHI,638.08
2024-07-22,SKU001,NYC,385.07
2024-07-22,SKU001,LA,342.08
2024-07-22,SKU001,CHI,271.51
2024-07-22,SKU002,NYC,289.63
2024-07-22,SKU002,LA,173.76
2024-07-22,SKU002,CHI,165.33
2024-07-22,SKU003,NYC,606.50
2024-07-22,SKU003,LA,504.54
2024-07-22,SKU003,CHI,380.48
2024-07-22,SKU004,NYC,336.83
2024-07-22,SKU004,LA,252.87
2024-07-22,SKU004,CHI,170.37
2024-07-22,SKU005,NYC,479.02
2024-07-22,SKU005,LA,533.81
2024-07-22,SKU005,CHI,343.68
2024-07-23,SKU001,NYC,351.82
2024-07-23,SKU001,LA,373.84
2024-07-23,SKU001,CHI,246.27
2024-07-23,SKU002,NYC,244.41
2024-07-23,SKU002,LA,237.29
2024-07-23,SKU002,CHI,167.38
2024-07-23,SKU003,NYC,641.29
2024-07-23,SKU003,LA,480.32
2024-07-23,SKU003,CHI,403.86
2024-07-23,SKU004,NYC,286.59
2024-07-23,SKU004,LA,272.75
2024-07-23,SKU004,CHI,232.18
2024-07-23,SKU005,NYC,517.07
2024-07-23,SKU005,LA,407.96
2024-07-23,SKU005,CHI,331.74
2024-07-24,SKU001,NYC,413.53
2024-07-24,SKU001,LA,430.52
2024-07-24,SKU001,CHI,220.48
2024-07-24,SKU002,NYC,248.44
2024-07-24,SKU002,LA,210.58
2024-07-24,SKU002,CHI,143.47
2024-07-24,SKU003,NYC,633.60
2024-07-24,SKU003,LA,497.68
2024-07-24,SKU003,CHI,344.65
2024-07-24,SKU004,NYC,313.69
2024-07-24,SKU004,LA,234.82
2024-07-24,SKU004,CHI,179.40
2024-07-24,SKU005,NYC,546.54
2024-07-24,SKU005,LA,515.71
2024-07-24,SKU005,CHI,389.17
2024-07-25,SKU001,NYC,432.75
2024-07-25,SKU001,LA,440.10
2024-07-25,SKU001,CHI,336.47
2024-07-25,SKU002,NYC,291.80
2024-07-25,SKU002,LA,318.39
2024-07-25,SKU002,CHI,183.66
2024-07-25,SKU003,NYC,762.16
2024-07-25,SKU003,LA,528.33
2024-07-25,SKU003,CHI,459.39
2024-07-25,SKU004,NYC,412.44
2024-07-25,SKU004,LA,287.29
2024-07-25,SKU004,CHI,238.15
2024-07-25,SKU005,NYC,642.46
2024-07-25,SKU005,LA,638.13
2024-07-25,SKU005,CHI,479.99
2024-07-26,SKU001,NYC,500.72
2024-07-26,SKU001,LA,436.05
2024-07-26,SKU001,CHI,313.91
2024-07-26,SKU002,NYC,325.05
2024-07-26,SKU002,LA,307.69
2024-07-26,SKU002,CHI,271.60
2024-07-26,SKU003,NYC,727.23
2024-07-26,SKU003,LA,516.09
2024-07-26,SKU003,CHI,470.86
2024-07-26,SKU004,NYC,294.04
2024-07-26,SKU004,LA,351.69
2024-07-26,SKU004,CHI,260.62
2024-07-26,SKU005,NYC,624.46
2024-07-26,SKU005,LA,590.87
2024-07-26,SKU005,CHI,398.32
2024-07-27,SKU001,NYC,576.66
2024-07-27,SKU001,LA,566.85
2024-07-27,SKU001,CHI,501.07
2024-07-27,SKU002,NYC,406.89
2024-07-27,SKU002,LA,338.26
2024-07-27,SKU002,CHI,267.35
2024-07-27,SKU003,NYC,870.29
2024-07-27,SKU003,LA,730.53
2024-07-27,SKU003,CHI,636.98
2024-07-27,SKU004,NYC,494.90
2024-07-27,SKU004,LA,396.37
2024-07-27,SKU004,CHI,308.37
2024-07-27,SKU005,NYC,930.06
2024-07-27,SKU005,LA,770.69
2024-07-27,SKU005,CHI,663.17
2024-07-28,SKU001,NYC,639.35
2024-07-28,SKU001,LA,505.47
2024-07-28,SKU001,CHI,477.46
2024-07-28,SKU002,NYC,451.16
2024-07-28,SKU002,LA,411.13
2024-07-28,SKU002,CHI,323.71
2024-07-28,SKU003,NYC,959.49
2024-07-28,SKU003,LA,762.23
2024-07-28,SKU003,CHI,594.20
2024-07-28,SKU004,NYC,556.16
2024-07-28,SKU004,LA,466.46
2024-07-28,SKU004,CHI,330.33
2024-07-28,SKU005,NYC,1015.06
2024-07-28,SKU005,LA,701.91
2024-07-28,SKU005,CHI,536.44
2024-07-29,SKU001,NYC,447.15
2024-07-29,SKU001,LA,339.55
2024-07-29,SKU001,CHI,288.85
2024-07-29,SKU002,NYC,293.94
2024-07-29,SKU002,LA,254.24
2024-07-29,SKU002,CHI,181.88
2024-07-29,SKU003,NYC,517.45
2024-07-29,SKU003,LA,474.69
2024-07-29,SKU003,CHI,494.51
2024-07-29,SKU004,NYC,366.76
2024-07-29,SKU004,LA,310.50
2024-07-29,SKU004,CHI,187.90
2024-07-29,SKU005,NYC,624.54
2024-07-29,SKU005,LA,485.34
2024-07-29,SKU005,CHI,400.03
2024-07-30,SKU001,NYC,350.74
2024-07-30,SKU001,LA,440.53
2024-07-30,SKU001,CHI,258.28
2024-07-30,SKU002,NYC,307.66
2024-07-30,SKU002,LA,253.70
2024-07-30,SKU002,CHI,212.73
2024-07-30,SKU003,NYC,661.32
2024-07-30,SKU003,LA,503.21
2024-07-30,SKU003,CHI,351.05
2024-07-30,SKU004,NYC,364.23
2024-07-30,SKU004,LA,302.47
2024-07-30,SKU004,CHI,217.75
2024-07-30,SKU005,NYC,607.99
2024-07-30,SKU005,LA,497.70
2024-07-30,SKU005,CHI,354.08
2024-07-31,SKU001,NYC,405.84
2024-07-31,SKU001,LA,370.69
2024-07-31,SKU001,CHI,327.66
2024-07-31,SKU002,NYC,269.72
2024-07-31,SKU002,LA,265.77
2024-07-31,SKU002,CHI,176.13
2024-07-31,SKU003,NYC,693.62
2024-07-31,SKU003,LA,479.00
2024-07-31,SKU003,CHI,419.64
2024-07-31,SKU004,NYC,329.42
2024-07-31,SKU004,LA,257.03
2024-07-31,SKU004,CHI,242.67
2024-07-31,SKU005,NYC,572.28
2024-07-31,SKU005,LA,458.98
2024-07-31,SKU005,CHI,456.75
2024-08-01,SKU001,NYC,499.65
2024-08-01,SKU001,LA,397.52
2024-08-01,SKU001,CHI,360.91
2024-08-01,SKU002,NYC,293.52
2024-08-01,SKU002,LA,311.12
2024-08-01,SKU002,CHI,246.11
2024-08-01,SKU003,NYC,752.98
2024-08-01,SKU003,LA,600.31
2024-08-01,SKU003,CHI,438.08
2024-08-01,SKU004,NYC,410.72
2024-08-01,SKU004,LA,368.35
2024-08-01,SKU004,CHI,266.55
2024-08-01,SKU005,NYC,579.34
2024-08-01,SKU005,LA,743.78
2024-08-01,SKU005,CHI,521.51
2024-08-02,SKU001,NYC,517.33
2024-08-02,SKU001,LA,483.22
2024-08-02,SKU001,CHI,371.37
2024-08-02,SKU002,NYC,317.88
2024-08-02,SKU002,LA,285.68
2024-08-02,SKU002,CHI,203.49
2024-08-02,SKU003,NYC,675.70
2024-08-02,SKU003,LA,556.99
2024-08-02,SKU003,CHI,519.89
2024-08-02,SKU004,NYC,403.15
2024-08-02,SKU004,LA,357.21
2024-08-02,SKU004,CHI,261.86
2024-08-02,SKU005,NYC,858.04
2024-08-02,SKU005,LA,569.72
2024-08-02,SKU005,CHI,435.57
2024-08-03,SKU001,NYC,606.23
2024-08-03,SKU001,LA,627.26
2024-08-03,SKU001,CHI,341.55
2024-08-03,SKU002,NYC,453.93
2024-08-03,SKU002,LA,356.37
2024-08-03,SKU002,CHI,316.42
2024-08-03,SKU003,NYC,817.44
2024-08-03,SKU003,LA,731.81
2024-08-03,SKU003,CHI,602.25
2024-08-03,SKU004,NYC,550.97
2024-08-03,SKU004,LA,463.90
2024-08-03,SKU004,CHI,395.98
2024-08-03,SKU005,NYC,905.64
2024-08-03,SKU005,LA,700.41
2024-08-03,SKU005,CHI,677.60
2024-08-04,SKU001,NYC,787.78
2024-08-04,SKU001,LA,574.85
2024-08-04,SKU001,CHI,427.17
2024-08-04,SKU002,NYC,478.80
2024-08-04,SKU002,LA,383.32
2024-08-04,SKU002,CHI,273.68
2024-08-04,SKU003,NYC,944.33
2024-08-04,SKU003,LA,750.51
2024-08-04,SKU003,CHI,567.15
2024-08-04,SKU004,NYC,639.86
2024-08-04,SKU004,LA,449.81
2024-08-04,SKU004,CHI,362.65
2024-08-04,SKU005,NYC,875.07
2024-08-04,SKU005,LA,791.24
2024-08-04,SKU005,CHI,575.29
2024-08-05,SKU001,NYC,474.21
2024-08-05,SKU001,LA,403.47
2024-08-05,SKU001,CHI,306.95
2024-08-05,SKU002,NYC,313.72
2024-08-05,SKU002,LA,252.34
2024-08-05,SKU002,CHI,193.00
2024-08-05,SKU003,NYC,619.73
2024-08-05,SKU003,LA,550.91
2024-08-05,SKU003,CHI,400.65
2024-08-05,SKU004,NYC,321.25
2024-08-05,SKU004,LA,226.08
2024-08-05,SKU004,CHI,252.74
2024-08-05,SKU005,NYC,565.88
2024-08-05,SKU005,LA,528.22
